session_id,customer_id,started_at,duration_seconds,end_reason,device_type
sess_00012581,cust_000158,2026-06-11 09:20:40,29,no_activity,mobile
sess_00012582,cust_000097,2026-06-11 11:02:13,364,no_activity,desktop
sess_00012583,cust_002816,2026-06-11 19:26:20,164,no_activity,desktop
sess_00012584,cust_000024,2026-06-11 15:28:25,419,no_activity,desktop
sess_00012585,,2026-06-11 17:00:20,145,no_activity,desktop
sess_00012586,,2026-06-11 16:35:31,2,no_activity,mobile
sess_00012587,cust_001222,2026-06-11 12:12:50,420,no_activity,mobile
sess_00012588,cust_002123,2026-06-11 18:23:41,6,no_activity,mobile
sess_00012589,,2026-06-11 14:39:29,823,timeout,desktop
sess_00012590,cust_001933,2026-06-11 06:40:03,23,no_activity,mobile
sess_00012591,cust_000824,2026-06-11 09:22:26,229,no_activity,desktop
sess_00012592,cust_000224,2026-06-11 09:34:40,1153,timeout,desktop
sess_00012593,,2026-06-11 08:19:00,262,timeout,mobile
sess_00012594,cust_002095,2026-06-11 11:19:24,101,logout,mobile
sess_00012595,cust_001664,2026-06-11 17:35:36,379,no_activity,desktop
sess_00012596,,2026-06-11 19:13:39,1838,no_activity,desktop
sess_00012597,,2026-06-11 20:32:44,728,timeout,mobile
sess_00012598,,2026-06-11 06:47:41,4654,timeout,desktop
sess_00012599,,2026-06-11 12:40:25,527,no_activity,desktop
sess_00012600,cust_000774,2026-06-11 18:45:38,27,no_activity,mobile
sess_00012601,,2026-06-12 16:11:00,1083,no_activity,desktop
sess_00012602,cust_002592,2026-06-12 18:57:27,2792,no_activity,mobile
sess_00012603,,2026-06-12 15:40:36,435,logout,desktop
sess_00012604,cust_002100,2026-06-12 16:36:14,389,no_activity,desktop
sess_00012605,cust_002168,2026-06-12 11:47:05,28,no_activity,desktop
sess_00012606,cust_000134,2026-06-12 19:18:27,16,no_activity,mobile
sess_00012607,,2026-06-12 19:02:49,621,no_activity,mobile
sess_00012608,,2026-06-12 16:19:26,199,no_activity,desktop
sess_00012609,,2026-06-12 18:08:48,336,timeout,mobile
sess_00012610,cust_001368,2026-06-12 12:23:16,81,logout,mobile
sess_00012611,cust_002120,2026-06-12 18:30:39,117,no_activity,mobile
sess_00012612,,2026-06-12 18:06:14,16,no_activity,mobile
sess_00012613,,2026-06-12 10:15:26,51,no_activity,desktop
sess_00012614,,2026-06-12 13:29:37,1838,no_activity,desktop
sess_00012615,,2026-06-12 16:41:56,2289,no_activity,mobile
sess_00012616,cust_000784,2026-06-12 16:03:58,318,no_activity,desktop
sess_00012617,,2026-06-12 22:45:38,611,logout,desktop
sess_00012618,,2026-06-12 07:26:57,123,no_activity,desktop
sess_00012619,cust_002937,2026-06-12 11:53:28,801,no_activity,desktop
sess_00012620,,2026-06-12 10:40:44,1569,no_activity,desktop
sess_00012621,,2026-06-12 14:41:44,550,no_activity,mobile
sess_00012622,cust_001962,2026-06-12 12:55:44,21,no_activity,mobile
sess_00012623,cust_000784,2026-06-12 11:35:49,228,no_activity,desktop
sess_00012624,,2026-06-12 11:47:48,2742,no_activity,desktop
sess_00012625,cust_002094,2026-06-12 06:37:10,1423,timeout,desktop
sess_00012626,,2026-06-12 17:59:05,932,no_activity,desktop
sess_00012627,cust_001533,2026-06-12 18:28:52,12,no_activity,desktop
sess_00012628,,2026-06-12 19:11:10,887,no_activity,desktop
sess_00012629,,2026-06-12 13:08:59,2572,no_activity,mobile
sess_00012630,cust_000563,2026-06-12 07:19:26,24,no_activity,mobile
sess_00012631,cust_000167,2026-06-12 04:42:52,7,no_activity,desktop
sess_00012632,cust_000284,2026-06-12 19:53:11,8,no_activity,desktop
sess_00012633,cust_000973,2026-06-12 11:42:58,661,no_activity,mobile
sess_00012634,cust_002676,2026-06-12 19:14:08,530,timeout,desktop
sess_00012635,cust_001296,2026-06-12 14:45:31,402,no_activity,mobile
sess_00012636,,2026-06-12 16:57:30,321,no_activity,desktop
sess_00012637,cust_001673,2026-06-12 09:21:18,163,no_activity,mobile
sess_00012638,cust_002743,2026-06-12 05:00:40,318,no_activity,desktop
sess_00012639,,2026-06-12 08:06:22,789,no_activity,desktop
sess_00012640,cust_000230,2026-06-12 18:14:33,2595,timeout,desktop
sess_00012641,cust_000376,2026-06-12 16:14:59,631,no_activity,desktop
sess_00012642,,2026-06-12 15:20:51,213,timeout,desktop
sess_00012643,,2026-06-12 20:38:24,568,no_activity,desktop
sess_00012644,,2026-06-12 10:07:29,201,no_activity,desktop
sess_00012645,cust_002311,2026-06-12 00:08:13,696,no_activity,mobile
sess_00012646,,2026-06-12 01:27:10,5,no_activity,mobile
sess_00012647,,2026-06-12 13:32:26,56,no_activity,mobile
sess_00012648,,2026-06-12 16:26:51,596,no_activity,mobile
sess_00012649,cust_002203,2026-06-12 11:49:55,234,no_activity,mobile
sess_00012650,cust_001889,2026-06-12 21:15:12,3505,no_activity,mobile
sess_00012651,cust_000312,2026-06-12 08:09:54,4,no_activity,desktop
sess_00012652,,2026-06-12 20:34:22,142,no_activity,mobile
sess_00012653,cust_001270,2026-06-12 12:19:52,468,timeout,desktop
sess_00012654,cust_001650,2026-06-12 18:34:31,476,no_activity,mobile
sess_00012655,,2026-06-12 20:36:22,1749,no_activity,tablet
sess_00012656,,2026-06-12 12:40:40,357,no_activity,desktop
sess_00012657,,2026-06-12 16:07:23,101,no_activity,mobile
sess_00012658,cust_001657,2026-06-12 18:23:58,862,no_activity,mobile
sess_00012659,,2026-06-12 20:11:00,343,no_activity,desktop
sess_00012660,,2026-06-12 14:37:47,782,no_activity,mobile
sess_00012661,cust_001367,2026-06-12 15:24:54,174,timeout,mobile
sess_00012662,cust_002319,2026-06-12 20:22:03,5,no_activity,mobile
sess_00012663,,2026-06-12 10:37:11,220,no_activity,mobile
sess_00012664,,2026-06-12 20:07:40,34,timeout,mobile
sess_00012665,cust_002826,2026-06-12 19:24:47,596,no_activity,mobile
sess_00012666,,2026-06-12 01:31:55,1354,no_activity,mobile
sess_00012667,,2026-06-12 08:54:11,200,timeout,desktop
sess_00012668,,2026-06-12 12:03:36,891,no_activity,desktop
sess_00012669,,2026-06-12 12:56:09,22,no_activity,desktop
sess_00012670,,2026-06-12 16:53:13,5,no_activity,mobile
sess_00012671,cust_002549,2026-06-12 14:50:29,1213,no_activity,desktop
sess_00012672,,2026-06-12 05:42:03,124,logout,desktop
sess_00012673,,2026-06-12 21:48:31,1036,no_activity,mobile
sess_00012674,cust_000490,2026-06-12 16:44:59,533,no_activity,desktop
sess_00012675,,2026-06-12 13:18:52,959,no_activity,desktop
sess_00012676,,2026-06-12 17:30:15,1045,logout,tablet
sess_00012677,cust_002059,2026-06-12 14:08:59,1184,no_activity,desktop
sess_00012678,cust_002840,2026-06-12 19:16:54,82,no_activity,mobile
sess_00012679,,2026-06-12 17:34:12,74,timeout,desktop
sess_00012680,,2026-06-12 18:15:14,369,no_activity,desktop
sess_00012681,cust_000917,2026-06-12 16:07:57,20,no_activity,desktop
sess_00012682,,2026-06-12 09:07:14,2412,no_activity,desktop
sess_00012683,cust_002747,2026-06-12 14:55:17,70,timeout,desktop
sess_00012684,,2026-06-12 23:46:17,808,no_activity,mobile
sess_00012685,,2026-06-12 19:46:16,28,no_activity,mobile
sess_00012686,,2026-06-12 18:08:50,1108,no_activity,desktop
sess_00012687,cust_002736,2026-06-12 12:58:47,327,no_activity,mobile
sess_00012688,,2026-06-12 15:08:53,269,no_activity,mobile
sess_00012689,cust_001178,2026-06-12 14:24:07,362,no_activity,desktop
sess_00012690,,2026-06-12 09:45:40,361,no_activity,mobile
sess_00012691,,2026-06-13 07:42:51,48,timeout,mobile
sess_00012692,cust_000350,2026-06-13 17:04:46,3609,no_activity,desktop
sess_00012693,cust_002933,2026-06-13 18:40:26,1366,no_activity,desktop
sess_00012694,,2026-06-13 07:31:05,1338,timeout,desktop
sess_00012695,cust_002614,2026-06-13 14:12:22,154,no_activity,mobile
sess_00012696,,2026-06-13 16:47:55,1379,no_activity,mobile
sess_00012697,,2026-06-13 08:13:34,1023,no_activity,tablet
sess_00012698,cust_002166,2026-06-13 09:00:18,8,no_activity,mobile
sess_00012699,cust_002108,2026-06-13 14:29:45,1450,no_activity,desktop
sess_00012700,,2026-06-13 18:34:24,133,no_activity,mobile
sess_00012701,,2026-06-13 00:40:56,60,no_activity,desktop
sess_00012702,,2026-06-13 18:25:49,1002,no_activity,mobile
sess_00012703,,2026-06-13 12:51:09,223,no_activity,mobile
sess_00012704,,2026-06-13 11:20:26,17,no_activity,mobile
sess_00012705,,2026-06-13 09:19:53,252,no_activity,tablet
sess_00012706,cust_001883,2026-06-13 13:40:31,2174,no_activity,desktop
sess_00012707,,2026-06-13 19:19:49,2199,no_activity,desktop
sess_00012708,,2026-06-13 08:29:11,349,no_activity,desktop
sess_00012709,,2026-06-13 12:10:53,90,no_activity,mobile
sess_00012710,cust_002147,2026-06-13 15:52:26,18,no_activity,desktop
sess_00012711,,2026-06-13 05:14:18,30,no_activity,desktop
sess_00012712,,2026-06-13 17:12:50,1088,no_activity,desktop
sess_00012713,cust_002183,2026-06-13 12:23:35,527,no_activity,desktop
sess_00012714,,2026-06-13 12:31:06,2278,timeout,mobile
sess_00012715,,2026-06-13 08:08:57,51,no_activity,desktop
sess_00012716,cust_000612,2026-06-13 06:49:14,429,no_activity,desktop
sess_00012717,cust_002006,2026-06-13 18:16:24,1742,no_activity,desktop
sess_00012718,cust_002270,2026-06-13 09:49:57,1011,no_activity,desktop
sess_00012719,,2026-06-13 09:01:32,169,no_activity,mobile
sess_00012720,,2026-06-13 19:28:56,1467,no_activity,tablet
sess_00012721,cust_000452,2026-06-13 12:18:09,11,no_activity,mobile
sess_00012722,,2026-06-13 10:04:54,551,logout,desktop
sess_00012723,,2026-06-13 21:28:44,288,no_activity,desktop
sess_00012724,cust_002478,2026-06-13 23:56:34,1951,no_activity,mobile
sess_00012725,cust_002841,2026-06-13 21:28:18,297,no_activity,mobile
sess_00012726,cust_002085,2026-06-13 21:29:14,298,no_activity,desktop
sess_00012727,cust_001810,2026-06-13 02:04:07,204,no_activity,desktop
sess_00012728,,2026-06-13 17:29:16,30,no_activity,mobile
sess_00012729,cust_002461,2026-06-13 14:13:15,136,no_activity,mobile
sess_00012730,,2026-06-13 19:35:30,178,no_activity,desktop
sess_00012731,cust_002857,2026-06-13 07:23:32,1025,no_activity,mobile
sess_00012732,,2026-06-13 12:52:15,168,no_activity,desktop
sess_00012733,cust_001386,2026-06-13 17:45:58,115,logout,desktop
sess_00012734,,2026-06-13 07:42:29,115,no_activity,desktop
sess_00012735,cust_002385,2026-06-13 13:20:14,417,timeout,desktop
sess_00012736,cust_001403,2026-06-13 08:56:18,602,no_activity,desktop
sess_00012737,cust_000097,2026-06-13 19:37:34,200,no_activity,mobile
sess_00012738,,2026-06-13 21:15:08,207,timeout,desktop
sess_00012739,cust_002136,2026-06-13 11:13:41,258,timeout,tablet
sess_00012740,,2026-06-13 09:43:19,48,no_activity,mobile
sess_00012741,,2026-06-13 09:38:49,92,no_activity,tablet
sess_00012742,,2026-06-13 11:41:28,169,no_activity,desktop
sess_00012743,,2026-06-13 09:27:44,1302,no_activity,tablet
sess_00012744,,2026-06-13 14:25:07,1000,timeout,desktop
sess_00012745,cust_002624,2026-06-13 09:13:59,412,no_activity,desktop
sess_00012746,,2026-06-13 18:17:22,810,timeout,mobile
sess_00012747,,2026-06-13 18:41:14,813,no_activity,desktop
sess_00012748,cust_000447,2026-06-13 20:59:23,266,timeout,mobile
sess_00012749,cust_002347,2026-06-13 13:40:12,241,timeout,tablet
sess_00012750,cust_000322,2026-06-13 06:26:15,66,no_activity,desktop
sess_00012751,,2026-06-13 08:09:05,279,no_activity,desktop
sess_00012752,cust_000932,2026-06-13 21:52:18,29,no_activity,mobile
sess_00012753,,2026-06-13 14:06:15,214,no_activity,mobile
sess_00012754,,2026-06-13 12:55:45,201,no_activity,desktop
sess_00012755,cust_002246,2026-06-13 02:39:39,787,timeout,mobile
sess_00012756,cust_001998,2026-06-13 17:58:30,945,no_activity,mobile
sess_00012757,,2026-06-13 15:03:50,247,no_activity,mobile
sess_00012758,cust_001559,2026-06-13 13:07:35,683,no_activity,desktop
sess_00012759,,2026-06-13 15:31:41,25,no_activity,mobile
sess_00012760,cust_001809,2026-06-13 16:39:54,576,no_activity,mobile
sess_00012761,,2026-06-13 19:09:39,110,no_activity,mobile
sess_00012762,cust_002222,2026-06-13 16:14:14,251,timeout,desktop
sess_00012763,,2026-06-13 09:22:48,7200,no_activity,mobile
sess_00012764,cust_002840,2026-06-13 16:15:51,495,no_activity,mobile
sess_00012765,,2026-06-13 18:53:28,280,timeout,desktop
sess_00012766,cust_000767,2026-06-13 12:35:29,506,logout,mobile
sess_00012767,,2026-06-13 15:16:09,218,timeout,mobile
sess_00012768,,2026-06-13 09:49:46,247,no_activity,desktop
sess_00012769,cust_001125,2026-06-13 19:22:27,354,no_activity,desktop
sess_00012770,,2026-06-13 09:49:02,2553,no_activity,mobile
sess_00012771,,2026-06-13 08:39:42,1722,no_activity,desktop
sess_00012772,,2026-06-13 13:52:42,353,no_activity,desktop
sess_00012773,cust_001547,2026-06-13 19:16:02,2305,no_activity,tablet
sess_00012774,,2026-06-13 20:30:35,29,no_activity,desktop
sess_00012775,cust_002153,2026-06-13 09:31:20,570,no_activity,desktop
sess_00012776,cust_001926,2026-06-13 19:41:43,2179,no_activity,desktop
sess_00012777,cust_000142,2026-06-13 08:58:01,148,no_activity,mobile
sess_00012778,,2026-06-13 09:35:33,1934,no_activity,desktop
sess_00012779,,2026-06-13 18:02:11,173,no_activity,desktop
sess_00012780,,2026-06-13 13:13:34,163,no_activity,desktop
sess_00012781,,2026-06-13 10:45:54,156,timeout,desktop
sess_00012782,,2026-06-13 09:03:19,823,no_activity,tablet
sess_00012783,,2026-06-13 21:57:09,504,no_activity,desktop
sess_00012784,cust_001577,2026-06-13 11:28:52,195,no_activity,mobile
sess_00012785,cust_000717,2026-06-13 15:27:16,93,no_activity,mobile
sess_00012786,,2026-06-13 08:32:24,401,no_activity,desktop
sess_00012787,cust_000016,2026-06-13 05:30:29,1462,no_activity,desktop
sess_00012788,cust_000953,2026-06-13 05:35:53,715,no_activity,desktop
sess_00012789,cust_001442,2026-06-13 10:03:32,2111,no_activity,mobile
sess_00012790,,2026-06-13 19:08:40,201,no_activity,mobile
sess_00012791,cust_002418,2026-06-13 19:09:27,366,no_activity,desktop
sess_00012792,cust_002301,2026-06-13 09:39:57,549,no_activity,mobile
sess_00012793,,2026-06-13 11:37:22,469,logout,desktop
sess_00012794,,2026-06-13 16:19:57,116,timeout,mobile
sess_00012795,cust_001752,2026-06-13 16:53:10,64,no_activity,mobile
sess_00012796,cust_002540,2026-06-13 18:36:02,185,no_activity,tablet
sess_00012797,,2026-06-13 17:27:00,481,no_activity,mobile
sess_00012798,,2026-06-13 21:09:13,1078,no_activity,mobile
sess_00012799,,2026-06-13 09:10:47,297,no_activity,mobile
sess_00012800,,2026-06-13 02:05:18,586,no_activity,mobile
sess_00012801,cust_002988,2026-06-14 21:09:45,135,timeout,desktop
sess_00012802,cust_001661,2026-06-14 07:36:48,358,no_activity,mobile
sess_00012803,,2026-06-14 08:16:58,20,no_activity,mobile
sess_00012804,,2026-06-14 12:24:52,269,no_activity,desktop
sess_00012805,,2026-06-14 19:21:17,774,no_activity,mobile
sess_00012806,,2026-06-14 11:09:25,934,no_activity,desktop
sess_00012807,cust_002232,2026-06-14 07:00:13,3,no_activity,mobile
sess_00012808,cust_001336,2026-06-14 18:55:19,168,no_activity,mobile
sess_00012809,cust_000969,2026-06-14 15:05:28,12,no_activity,desktop
sess_00012810,,2026-06-14 20:42:18,359,timeout,desktop
sess_00012811,,2026-06-14 20:03:05,94,no_activity,desktop
sess_00012812,cust_001928,2026-06-14 10:58:01,846,no_activity,mobile
sess_00012813,cust_000339,2026-06-14 16:04:10,204,no_activity,desktop
sess_00012814,cust_002744,2026-06-14 00:23:52,3,no_activity,mobile
sess_00012815,cust_001916,2026-06-14 19:25:14,315,no_activity,desktop
sess_00012816,,2026-06-14 11:01:21,912,no_activity,desktop
sess_00012817,cust_001120,2026-06-14 14:47:08,319,no_activity,desktop
sess_00012818,,2026-06-14 16:34:23,29,no_activity,mobile
sess_00012819,cust_002662,2026-06-14 09:03:31,14,no_activity,mobile
sess_00012820,,2026-06-14 20:10:51,1198,timeout,mobile
sess_00012821,,2026-06-14 08:22:45,1534,no_activity,desktop
sess_00012822,,2026-06-14 10:59:27,31,no_activity,mobile
sess_00012823,,2026-06-14 18:59:09,709,no_activity,mobile
sess_00012824,,2026-06-14 08:18:27,838,no_activity,tablet
sess_00012825,,2026-06-14 20:10:09,196,no_activity,mobile
sess_00012826,,2026-06-14 19:03:58,300,no_activity,mobile
sess_00012827,cust_001871,2026-06-14 20:27:07,19,no_activity,mobile
sess_00012828,,2026-06-14 06:47:10,2094,no_activity,mobile
sess_00012829,cust_000816,2026-06-14 15:23:08,2201,no_activity,desktop
sess_00012830,cust_001447,2026-06-14 13:11:18,255,no_activity,desktop
sess_00012831,cust_002787,2026-06-14 09:09:01,362,no_activity,desktop
sess_00012832,cust_000194,2026-06-14 20:32:40,143,no_activity,desktop
sess_00012833,,2026-06-14 10:46:42,2,no_activity,desktop
sess_00012834,cust_001759,2026-06-14 19:16:00,619,no_activity,desktop
sess_00012835,,2026-06-14 19:13:49,380,no_activity,desktop
sess_00012836,,2026-06-14 18:41:41,1107,no_activity,mobile
sess_00012837,,2026-06-14 20:06:07,49,timeout,mobile
sess_00012838,cust_000976,2026-06-14 09:20:17,12,no_activity,desktop
sess_00012839,cust_001267,2026-06-14 08:09:03,104,timeout,desktop
sess_00012840,,2026-06-14 07:44:33,13,no_activity,desktop
sess_00012841,cust_000846,2026-06-14 13:37:58,1222,timeout,desktop
sess_00012842,cust_002715,2026-06-14 21:02:08,123,no_activity,desktop
sess_00012843,cust_000655,2026-06-14 07:38:36,150,no_activity,desktop
sess_00012844,cust_000262,2026-06-14 18:23:28,13,no_activity,mobile
sess_00012845,cust_002862,2026-06-14 21:42:01,1024,no_activity,desktop
sess_00012846,cust_000935,2026-06-14 13:02:01,338,timeout,mobile
sess_00012847,,2026-06-14 10:55:40,207,no_activity,tablet
sess_00012848,,2026-06-14 09:26:39,273,no_activity,tablet
sess_00012849,cust_001853,2026-06-14 21:53:30,186,no_activity,mobile
sess_00012850,cust_000207,2026-06-14 12:40:17,495,no_activity,mobile
sess_00012851,,2026-06-14 16:09:45,490,no_activity,desktop
sess_00012852,cust_000745,2026-06-14 18:25:26,67,no_activity,desktop
sess_00012853,cust_001816,2026-06-14 08:58:10,505,no_activity,mobile
sess_00012854,,2026-06-14 18:35:26,408,no_activity,mobile
sess_00012855,,2026-06-14 11:33:31,156,no_activity,tablet
sess_00012856,,2026-06-14 13:17:19,761,no_activity,mobile
sess_00012857,,2026-06-14 19:23:20,498,no_activity,desktop
sess_00012858,,2026-06-14 13:39:24,420,logout,mobile
sess_00012859,,2026-06-14 09:56:31,552,timeout,mobile
sess_00012860,cust_000274,2026-06-14 14:54:07,70,no_activity,desktop
sess_00012861,,2026-06-14 12:38:47,516,no_activity,mobile
sess_00012862,,2026-06-14 08:46:25,180,no_activity,mobile
sess_00012863,cust_002345,2026-06-14 12:53:27,1501,no_activity,desktop
sess_00012864,cust_000648,2026-06-14 11:47:37,1477,no_activity,desktop
sess_00012865,cust_002253,2026-06-14 20:28:14,750,no_activity,desktop
sess_00012866,,2026-06-14 08:04:12,293,timeout,mobile
sess_00012867,cust_000417,2026-06-14 21:02:58,674,timeout,desktop
sess_00012868,cust_002469,2026-06-14 15:50:04,23,no_activity,desktop
sess_00012869,cust_000629,2026-06-14 11:32:48,385,no_activity,mobile
sess_00012870,,2026-06-14 18:55:32,43,no_activity,mobile
sess_00012871,cust_001857,2026-06-14 20:41:01,400,no_activity,mobile
sess_00012872,cust_001523,2026-06-14 06:54:03,17,no_activity,mobile
sess_00012873,cust_002831,2026-06-14 21:42:50,4,no_activity,desktop
sess_00012874,cust_001300,2026-06-14 19:55:17,970,no_activity,desktop
sess_00012875,cust_002849,2026-06-14 08:59:24,362,logout,desktop
sess_00012876,cust_000191,2026-06-14 20:33:01,31,no_activity,desktop
sess_00012877,,2026-06-14 08:54:27,720,no_activity,desktop
sess_00012878,,2026-06-14 12:57:16,1,no_activity,desktop
sess_00012879,,2026-06-14 10:23:19,156,no_activity,desktop
sess_00012880,,2026-06-14 18:14:31,66,no_activity,desktop
sess_00012881,cust_002004,2026-06-14 20:27:21,345,no_activity,mobile
sess_00012882,cust_001093,2026-06-14 12:05:28,218,no_activity,mobile
sess_00012883,cust_002754,2026-06-14 17:28:52,68,no_activity,desktop
sess_00012884,cust_001939,2026-06-14 11:05:19,376,no_activity,desktop
sess_00012885,,2026-06-14 09:35:00,1432,no_activity,desktop
sess_00012886,cust_001987,2026-06-14 09:47:34,1417,no_activity,desktop
sess_00012887,cust_002952,2026-06-14 05:59:22,1402,no_activity,desktop
sess_00012888,cust_001257,2026-06-14 11:30:05,305,no_activity,desktop
sess_00012889,cust_000791,2026-06-14 12:05:05,30,no_activity,desktop
